invoice_id,service_category,client_industry,country,project_type,total_amount,total_hours,num_services,discount,tax_rate,documentation_complexity,payment_terms,timestamp
IT-2024527,Cloud Services,Manufacturing,US,Retainer,62019,348,6,10.31,8.5,High,Net 30,2025-06-13 00:04:08.395001
IT-2024528,Database Management,E-commerce,UK,Time & Materials,22371,161,3,12.32,20.0,High,Net 30,2025-02-07 00:04:08.395001
IT-2024529,Software Development,Finance,CA,Fixed Price,52089,302,4,9.7,13.0,High,"50% Advance, 50% on Completion",2025-06-25 00:04:08.395001
IT-2024530,Database Management,Finance,CA,Fixed Price,45114,343,6,8.59,13.0,High,"50% Advance, 50% on Completion",2024-11-09 00:04:08.395001
IT-2024531,IT Consulting,Manufacturing,UK,Fixed Price,44864,221,5,13.56,20.0,High,"50% Advance, 50% on Completion",2025-03-14 00:04:08.395001
IT-2024532,AI/ML Solutions,Healthcare,AU,Fixed Price,26997,223,5,9.85,10.0,High,"50% Advance, 50% on Completion",2025-07-23 00:04:08.395001
IT-2024533,Data Analytics,Government,CA,Support Contract,23150,157,2,9.96,13.0,High,Monthly in Advance,2025-04-18 00:04:08.395001
IT-2024534,IT Consulting,E-commerce,DE,Support Contract,24391,129,3,12.15,19.0,High,Monthly in Advance,2025-03-19 00:04:08.395001
IT-2024535,Data Analytics,Manufacturing,UK,Retainer,15296,127,3,0.0,20.0,High,Net 30,2024-09-24 00:04:08.395001
IT-2024536,Data Analytics,Government,SG,Time & Materials,8777,67,1,0.0,7.0,Medium,Net 30,2024-11-06 00:04:08.396000
IT-2024537,DevOps Services,Healthcare,AU,Support Contract,35474,282,4,9.0,10.0,High,Monthly in Advance,2024-11-27 00:04:08.396000
IT-2024538,AI/ML Solutions,Education,AU,Time & Materials,24237,193,6,14.57,10.0,High,Net 30,2025-02-02 00:04:08.396000
IT-2024539,Cybersecurity,E-commerce,UK,Support Contract,24891,129,3,12.19,20.0,High,Monthly in Advance,2025-04-30 00:04:08.396000
IT-2024540,Software Development,Education,CA,Support Contract,12060,90,1,0.0,13.0,Medium,Monthly in Advance,2025-05-27 00:04:08.396000
IT-2024541,Cloud Services,Education,CA,Retainer,34413,195,2,13.24,13.0,High,Net 30,2025-04-21 00:04:08.396000
IT-2024542,Software Development,Education,US,Support Contract,4117,23,1,0.0,8.5,Low,Monthly in Advance,2024-11-10 00:04:08.396000
IT-2024543,Mobile Development,Government,CA,Support Contract,35551,289,6,10.24,13.0,High,Monthly in Advance,2025-05-03 00:04:08.396000
IT-2024544,AI/ML Solutions,Education,UK,Fixed Price,23665,177,3,10.99,20.0,High,"50% Advance, 50% on Completion",2025-06-17 00:04:08.396000
IT-2024545,Database Management,Education,DE,Time & Materials,15530,127,2,0.0,19.0,High,Net 30,2025-02-27 00:04:08.396000
IT-2024546,Cybersecurity,Healthcare,AU,Retainer,68082,299,5,12.88,10.0,High,Net 30,2024-12-05 00:04:08.396000
IT-2024547,Data Analytics,Finance,US,Support Contract,19911,147,4,9.64,8.5,High,Monthly in Advance,2024-11-16 00:04:08.396000
IT-2024548,Web Development,Healthcare,US,Time & Materials,44187,322,6,9.99,8.5,High,Net 30,2025-03-20 00:04:08.396000
IT-2024549,DevOps Services,Government,AU,Time & Materials,12741,93,1,0.0,10.0,Medium,Net 30,2025-02-07 00:04:08.396000
IT-2024550,Cloud Services,Government,UK,Fixed Price,48291,296,4,8.82,20.0,High,"50% Advance, 50% on Completion",2025-05-11 00:04:08.396000
IT-2024551,Data Analytics,E-commerce,CA,Time & Materials,5124,42,1,0.0,13.0,Low,Net 30,2025-09-13 00:04:08.396000
IT-2024552,Network Infrastructure,Finance,AU,Time & Materials,46987,364,5,14.55,10.0,High,Net 30,2024-10-31 00:04:08.396000
IT-2024553,Network Infrastructure,E-commerce,DE,Time & Materials,45158,374,6,9.73,19.0,High,Net 30,2025-05-28 00:04:08.396000
IT-2024554,IT Consulting,Finance,AU,Time & Materials,2626,13,1,0.0,10.0,Low,Net 30,2024-10-31 00:04:08.396000
IT-2024555,AI/ML Solutions,Education,DE,Fixed Price,10022,74,3,0.0,19.0,Medium,"50% Advance, 50% on Completion",2024-12-08 00:04:08.396000
IT-2024556,Database Management,Healthcare,UK,Support Contract,32463,260,5,9.44,20.0,High,Monthly in Advance,2025-05-08 00:04:08.396000
IT-2024557,AI/ML Solutions,Government,CA,Fixed Price,41752,321,5,13.85,13.0,High,"50% Advance, 50% on Completion",2024-10-28 00:04:08.396000
IT-2024558,AI/ML Solutions,Finance,AU,Retainer,33333,274,5,11.23,10.0,High,Net 30,2025-04-12 00:04:08.396000
IT-2024559,Cloud Services,Education,DE,Fixed Price,45811,277,5,14.62,19.0,High,"50% Advance, 50% on Completion",2025-09-18 00:04:08.396000
IT-2024560,System Integration,Healthcare,AU,Time & Materials,36798,275,5,11.35,10.0,High,Net 30,2024-12-28 00:04:08.396000
IT-2024561,DevOps Services,Government,CA,Support Contract,33085,249,5,14.85,13.0,High,Monthly in Advance,2024-12-01 00:04:08.396000
IT-2024562,DevOps Services,Education,UK,Time & Materials,18272,144,2,0.0,20.0,High,Net 30,2025-06-22 00:04:08.396000
IT-2024563,Cloud Services,Healthcare,AU,Time & Materials,15558,88,2,11.48,10.0,High,Net 30,2025-05-22 00:04:08.396000
IT-2024564,Cloud Services,Education,UK,Support Contract,19120,132,2,0.0,20.0,High,Monthly in Advance,2024-10-18 00:04:08.396000
IT-2024565,Software Development,Healthcare,US,Retainer,28366,129,2,13.17,8.5,High,Net 30,2025-04-25 00:04:08.396000
IT-2024566,System Integration,Education,US,Fixed Price,7830,58,1,0.0,8.5,High,"50% Advance, 50% on Completion",2025-01-25 00:04:08.396000
IT-2024567,AI/ML Solutions,Education,AU,Time & Materials,26197,217,4,9.92,10.0,High,Net 30,2025-03-20 00:04:08.396000
IT-2024568,Cloud Services,Education,UK,Fixed Price,13437,99,2,0.0,20.0,Medium,"50% Advance, 50% on Completion",2025-01-30 00:04:08.396000
IT-2024569,System Integration,Finance,UK,Support Contract,16118,141,2,11.84,20.0,High,Monthly in Advance,2025-05-17 00:04:08.396000
IT-2024570,Network Infrastructure,Manufacturing,UK,Retainer,15376,128,2,0.0,20.0,High,Net 30,2025-06-06 00:04:08.396000
IT-2024571,Mobile Development,Education,AU,Time & Materials,12409,106,3,0.0,10.0,Medium,Net 30,2025-02-21 00:04:08.396000
IT-2024572,Software Development,Finance,SG,Time & Materials,68765,385,5,9.87,7.0,High,Net 30,2024-10-09 00:04:08.396000
IT-2024573,IT Consulting,Healthcare,SG,Fixed Price,15599,74,2,6.19,7.0,High,"50% Advance, 50% on Completion",2025-09-20 00:04:08.396000
IT-2024574,Software Development,Government,SG,Fixed Price,24314,138,3,13.69,7.0,High,"50% Advance, 50% on Completion",2025-09-19 00:04:08.396000
IT-2024575,AI/ML Solutions,Manufacturing,CA,Time & Materials,24681,224,3,12.14,13.0,High,Net 30,2025-05-13 00:04:08.396000
IT-2024576,Data Analytics,E-commerce,UK,Support Contract,25698,207,4,12.96,20.0,High,Monthly in Advance,2025-05-04 00:04:08.396000
IT-2024577,Database Management,E-commerce,CA,Fixed Price,6985,55,1,0.0,13.0,Low,"50% Advance, 50% on Completion",2025-08-03 00:04:08.396000
IT-2024578,Data Analytics,Finance,DE,Retainer,14471,124,3,10.26,19.0,Medium,Net 30,2025-09-02 00:04:08.396000
IT-2024579,Data Analytics,E-commerce,UK,Support Contract,24754,200,3,12.11,20.0,High,Monthly in Advance,2024-10-13 00:04:08.396000
IT-2024580,DevOps Services,Manufacturing,UK,Time & Materials,5593,47,1,0.0,20.0,Low,Net 30,2025-09-17 00:04:08.396000
IT-2024581,DevOps Services,Manufacturing,SG,Fixed Price,3894,33,1,0.0,7.0,Low,"50% Advance, 50% on Completion",2025-08-07 00:04:08.396000
IT-2024582,Web Development,Finance,AU,Retainer,43640,342,6,8.05,10.0,High,Net 30,2025-08-07 00:04:08.396000
IT-2024583,Mobile Development,Government,UK,Time & Materials,6264,58,1,0.0,20.0,Low,Net 30,2025-05-17 00:04:08.396000
IT-2024584,System Integration,Education,CA,Retainer,19096,133,2,0.0,13.0,High,Net 30,2024-10-05 00:04:08.396000
IT-2024585,DevOps Services,Education,CA,Time & Materials,24676,190,4,13.24,13.0,High,Net 30,2025-03-24 00:04:08.396000
IT-2024586,Mobile Development,Finance,CA,Retainer,40212,316,5,12.58,13.0,High,Net 30,2025-06-10 00:04:08.396000
IT-2024587,AI/ML Solutions,E-commerce,DE,Retainer,10864,97,1,0.0,19.0,Medium,Net 30,2025-04-01 00:04:08.396000
IT-2024588,DevOps Services,Healthcare,SG,Fixed Price,45749,375,5,12.39,7.0,High,"50% Advance, 50% on Completion",2025-06-07 00:04:08.396000
IT-2024589,DevOps Services,Manufacturing,US,Support Contract,14942,127,4,0.0,8.5,Medium,Monthly in Advance,2024-09-23 00:04:08.396000
IT-2024590,Cloud Services,Manufacturing,CA,Fixed Price,42952,245,5,11.6,13.0,High,"50% Advance, 50% on Completion",2025-06-09 00:04:08.396000
IT-2024591,Database Management,Government,UK,Fixed Price,34403,302,4,11.36,20.0,High,"50% Advance, 50% on Completion",2024-10-05 00:04:08.396000
IT-2024592,DevOps Services,Manufacturing,AU,Time & Materials,24802,208,6,8.09,10.0,High,Net 30,2025-03-05 00:04:08.396000
IT-2024593,System Integration,Manufacturing,AU,Support Contract,31619,258,4,10.1,10.0,High,Monthly in Advance,2025-08-13 00:04:08.396000
IT-2024594,Cybersecurity,Education,CA,Retainer,14894,71,2,0.0,13.0,High,Net 30,2024-09-29 00:04:08.396000
IT-2024595,Data Analytics,E-commerce,DE,Support Contract,17576,148,4,0.0,19.0,High,Monthly in Advance,2025-07-20 00:04:08.396000
IT-2024596,Cybersecurity,E-commerce,US,Time & Materials,16554,89,1,0.0,8.5,High,Net 30,2025-06-02 00:04:08.396000
IT-2024597,Data Analytics,Manufacturing,DE,Support Contract,1500,12,1,0.0,19.0,Low,Monthly in Advance,2025-03-04 00:04:08.396000
IT-2024598,Web Development,Education,AU,Time & Materials,31280,266,4,14.52,10.0,High,Net 30,2024-12-23 00:04:08.396000
IT-2024599,IT Consulting,Manufacturing,US,Retainer,58991,248,6,12.76,8.5,High,Net 30,2025-09-07 00:04:08.396000
IT-2024600,Data Analytics,E-commerce,US,Support Contract,8874,87,1,0.0,8.5,Medium,Monthly in Advance,2025-02-16 00:04:08.396000
IT-2024601,System Integration,Government,SG,Time & Materials,29247,230,4,14.18,7.0,High,Net 30,2025-01-25 00:04:08.396000
IT-2024602,Cybersecurity,Government,UK,Fixed Price,6600,33,1,0.0,20.0,High,"50% Advance, 50% on Completion",2024-10-18 00:04:08.396000
IT-2024603,IT Consulting,Finance,CA,Support Contract,74351,346,4,12.04,13.0,High,Monthly in Advance,2024-11-11 00:04:08.396000
IT-2024604,Web Development,Manufacturing,US,Support Contract,28619,239,4,13.98,8.5,High,Monthly in Advance,2025-04-19 00:04:08.396000
IT-2024605,Cybersecurity,E-commerce,CA,Retainer,50827,198,4,10.38,13.0,High,Net 30,2025-03-08 00:04:08.396000
IT-2024606,Web Development,E-commerce,DE,Time & Materials,14470,114,3,0.0,19.0,Medium,Net 30,2025-03-25 00:04:08.396000
IT-2024607,IT Consulting,Education,DE,Time & Materials,26910,124,3,13.94,19.0,High,Net 30,2024-09-30 00:04:08.396000
IT-2024608,Software Development,Government,US,Time & Materials,32507,181,4,9.77,8.5,High,Net 30,2025-07-21 00:04:08.396000
IT-2024609,Data Analytics,Manufacturing,US,Time & Materials,31677,243,4,11.72,8.5,High,Net 30,2025-03-19 00:04:08.396000
IT-2024610,Web Development,Manufacturing,CA,Time & Materials,35157,282,5,13.65,13.0,High,Net 30,2025-05-24 00:04:08.396000
IT-2024611,DevOps Services,Education,DE,Support Contract,20756,150,3,14.48,19.0,High,Monthly in Advance,2025-07-21 00:04:08.396000
IT-2024612,System Integration,Government,CA,Fixed Price,45801,380,6,10.53,13.0,High,"50% Advance, 50% on Completion",2024-11-28 00:04:08.396000
IT-2024613,Software Development,Manufacturing,DE,Time & Materials,38902,210,4,14.49,19.0,High,Net 30,2025-02-27 00:04:08.396000
IT-2024614,AI/ML Solutions,Education,AU,Support Contract,55913,431,6,12.07,10.0,High,Monthly in Advance,2025-02-03 00:04:08.396000
IT-2024615,Database Management,Healthcare,US,Time & Materials,41612,352,5,12.73,8.5,High,Net 30,2025-03-01 00:04:08.396000
IT-2024616,Cloud Services,Government,CA,Retainer,28298,188,4,8.9,13.0,High,Net 30,2024-09-25 00:04:08.396000
IT-2024617,Network Infrastructure,Education,US,Time & Materials,32382,242,4,9.45,8.5,High,Net 30,2025-05-18 00:04:08.396000
IT-2024618,Cloud Services,Finance,UK,Retainer,33581,216,3,10.88,20.0,High,Net 30,2025-07-21 00:04:08.396000
IT-2024619,Cybersecurity,E-commerce,CA,Retainer,11000,44,1,0.0,13.0,High,Net 30,2025-03-30 00:04:08.396000
IT-2024620,Data Analytics,Manufacturing,AU,Support Contract,17082,159,3,0.0,10.0,High,Monthly in Advance,2025-01-23 00:04:08.396000
IT-2024621,Software Development,E-commerce,DE,Time & Materials,16734,93,3,0.0,19.0,High,Net 30,2024-12-29 00:04:08.396000
IT-2024622,DevOps Services,Finance,UK,Support Contract,12276,99,1,8.31,20.0,Medium,Monthly in Advance,2024-09-29 00:04:08.396000
IT-2024623,System Integration,Government,CA,Time & Materials,47348,361,5,13.99,13.0,High,Net 30,2025-05-13 00:04:08.396000
IT-2024624,System Integration,E-commerce,UK,Retainer,12291,102,2,0.0,20.0,High,Net 30,2025-03-27 00:04:08.396000
IT-2024625,Cybersecurity,Finance,SG,Support Contract,19476,114,2,9.62,7.0,High,Monthly in Advance,2024-10-20 00:04:08.396000
IT-2024626,DevOps Services,Manufacturing,AU,Retainer,51554,391,6,8.38,10.0,High,Net 30,2025-08-25 00:04:08.396000
IT-2024627,Network Infrastructure,Government,AU,Fixed Price,32657,308,6,9.7,10.0,High,"50% Advance, 50% on Completion",2025-08-23 00:04:08.396000
IT-2024628,Cloud Services,Healthcare,SG,Fixed Price,30855,211,4,14.89,7.0,High,"50% Advance, 50% on Completion",2025-01-15 00:04:08.396000
IT-2024629,DevOps Services,Manufacturing,UK,Fixed Price,24691,200,3,8.48,20.0,High,"50% Advance, 50% on Completion",2025-05-17 00:04:08.396000
IT-2024630,Database Management,E-commerce,CA,Support Contract,39163,284,5,11.89,13.0,High,Monthly in Advance,2024-10-19 00:04:08.396000
IT-2024631,Data Analytics,Government,SG,Fixed Price,10220,73,1,0.0,7.0,Medium,"50% Advance, 50% on Completion",2024-11-12 00:04:08.396000
IT-2024632,Web Development,E-commerce,AU,Support Contract,13323,117,2,0.0,10.0,Medium,Monthly in Advance,2024-09-25 00:04:08.396000
IT-2024633,Data Analytics,E-commerce,UK,Retainer,31725,253,5,9.64,20.0,High,Net 30,2025-02-27 00:04:08.396000
IT-2024634,Cybersecurity,Government,DE,Retainer,86411,432,6,9.45,19.0,High,Net 30,2024-12-06 00:04:08.396000
IT-2024635,DevOps Services,Healthcare,DE,Retainer,23319,194,4,8.83,19.0,High,Net 30,2025-02-22 00:04:08.396000
IT-2024636,IT Consulting,Government,UK,Support Contract,25421,109,2,10.44,20.0,High,Monthly in Advance,2025-08-31 00:04:08.396000
IT-2024637,Mobile Development,E-commerce,CA,Retainer,37432,304,6,10.39,13.0,High,Net 30,2025-02-18 00:04:08.396000
IT-2024638,Mobile Development,Education,CA,Support Contract,21452,168,3,8.41,13.0,High,Monthly in Advance,2024-11-13 00:04:08.396000
IT-2024639,Network Infrastructure,Healthcare,AU,Fixed Price,10068,97,3,9.99,10.0,Medium,"50% Advance, 50% on Completion",2024-09-26 00:04:08.396000
IT-2024640,System Integration,Government,CA,Time & Materials,41480,346,6,10.02,13.0,High,Net 30,2025-05-30 00:04:08.396000
IT-2024641,Data Analytics,Education,SG,Time & Materials,4914,39,1,0.0,7.0,Low,Net 30,2024-09-26 00:04:08.396000
IT-2024642,Cloud Services,Government,AU,Support Contract,27579,170,4,10.84,10.0,High,Monthly in Advance,2025-09-05 00:04:08.396000
IT-2024643,Web Development,Healthcare,SG,Time & Materials,32009,262,6,14.22,7.0,High,Net 30,2025-03-25 00:04:08.396000
IT-2024644,Network Infrastructure,Manufacturing,US,Support Contract,18049,148,3,0.0,8.5,High,Monthly in Advance,2025-02-15 00:04:08.396000
IT-2024645,DevOps Services,Finance,CA,Support Contract,11560,104,2,5.85,13.0,Medium,Monthly in Advance,2025-06-17 00:04:08.396000
IT-2024646,Cybersecurity,Education,AU,Retainer,20942,106,2,10.0,10.0,High,Net 30,2025-07-16 00:04:08.396000
IT-2024647,System Integration,E-commerce,UK,Time & Materials,20622,165,3,10.14,20.0,High,Net 30,2025-05-07 00:04:08.396000
IT-2024648,Network Infrastructure,Healthcare,CA,Retainer,47637,371,5,13.4,13.0,High,Net 30,2025-08-16 00:04:08.396000
IT-2024649,Software Development,Education,SG,Fixed Price,55692,278,5,13.6,7.0,High,"50% Advance, 50% on Completion",2025-03-30 00:04:08.396000
IT-2024650,Data Analytics,Education,UK,Support Contract,42440,332,6,10.36,20.0,High,Monthly in Advance,2025-03-15 00:04:08.396000
IT-2024651,DevOps Services,Healthcare,DE,Support Contract,24328,186,5,8.3,19.0,High,Monthly in Advance,2024-12-11 00:04:08.396000
IT-2024652,Data Analytics,Healthcare,DE,Time & Materials,24562,204,5,8.45,19.0,High,Net 30,2025-05-09 00:04:08.396000
IT-2024653,AI/ML Solutions,E-commerce,AU,Time & Materials,37588,285,6,14.79,10.0,High,Net 30,2025-08-04 00:04:08.396000
IT-2024654,Software Development,Healthcare,US,Time & Materials,18216,92,1,8.93,8.5,High,Net 30,2025-08-24 00:04:08.396000
IT-2024655,DevOps Services,Manufacturing,AU,Fixed Price,7086,62,3,0.0,10.0,Low,"50% Advance, 50% on Completion",2025-06-03 00:04:08.396000
IT-2024656,Cloud Services,Manufacturing,DE,Retainer,21564,117,3,11.63,19.0,High,Net 30,2024-10-07 00:04:08.396000
IT-2024657,Cloud Services,Finance,SG,Retainer,35755,198,4,8.81,7.0,High,Net 30,2025-05-01 00:04:08.396000
IT-2024658,Database Management,Finance,DE,Support Contract,24165,216,3,10.33,19.0,High,Monthly in Advance,2025-01-06 00:04:08.396000
IT-2024659,Network Infrastructure,Education,AU,Time & Materials,9690,85,1,0.0,10.0,Medium,Net 30,2025-02-25 00:04:08.396000
IT-2024660,IT Consulting,E-commerce,CA,Retainer,59221,282,6,14.26,13.0,High,Net 30,2025-01-26 00:04:08.396000
IT-2024661,Database Management,E-commerce,SG,Support Contract,8235,61,1,0.0,7.0,Medium,Monthly in Advance,2025-09-09 00:04:08.396000
IT-2024662,AI/ML Solutions,Healthcare,AU,Time & Materials,20336,148,2,14.13,10.0,High,Net 30,2025-02-12 00:04:08.396000
IT-2024663,Network Infrastructure,E-commerce,AU,Time & Materials,5712,51,1,0.0,10.0,Low,Net 30,2025-01-10 00:04:08.396000
IT-2024664,Data Analytics,Manufacturing,UK,Support Contract,19606,170,2,0.0,20.0,High,Monthly in Advance,2024-12-21 00:04:08.396000
IT-2024665,DevOps Services,E-commerce,AU,Fixed Price,11874,102,2,0.0,10.0,Medium,"50% Advance, 50% on Completion",2025-01-29 00:04:08.396000
IT-2024666,Cloud Services,Finance,AU,Retainer,49938,406,6,8.03,10.0,High,Net 30,2025-07-16 00:04:08.396000
IT-2024667,Software Development,Healthcare,UK,Time & Materials,16067,77,3,9.08,20.0,High,Net 30,2025-02-15 00:04:08.396000
IT-2024668,Web Development,Manufacturing,SG,Time & Materials,22657,185,3,8.3,7.0,High,Net 30,2025-07-01 00:04:08.396000
IT-2024669,Cybersecurity,Government,AU,Time & Materials,42850,164,3,14.86,10.0,High,Net 30,2025-03-15 00:04:08.396000
IT-2024670,Software Development,Education,US,Time & Materials,24644,113,2,12.15,8.5,High,Net 30,2025-01-31 00:04:08.396000
IT-2024671,Network Infrastructure,Manufacturing,SG,Support Contract,42430,317,5,8.29,7.0,High,Monthly in Advance,2025-08-23 00:04:08.396000
IT-2024672,Mobile Development,Healthcare,US,Fixed Price,8352,72,2,0.0,8.5,Medium,"50% Advance, 50% on Completion",2025-04-15 00:04:08.396999
IT-2024673,Data Analytics,Education,DE,Retainer,35402,304,5,11.12,19.0,High,Net 30,2025-03-20 00:04:08.396999
IT-2024674,Network Infrastructure,Government,CA,Fixed Price,44854,333,6,12.59,13.0,High,"50% Advance, 50% on Completion",2024-10-23 00:04:08.396999
IT-2024675,DevOps Services,Government,AU,Support Contract,9327,75,2,0.0,10.0,Medium,Monthly in Advance,2025-03-29 00:04:08.396999
IT-2024676,Data Analytics,Education,AU,Retainer,6600,60,1,0.0,10.0,Low,Net 30,2025-02-26 00:04:08.396999
IT-2024677,IT Consulting,Manufacturing,UK,Retainer,69466,343,6,9.69,20.0,High,Net 30,2025-07-21 00:04:08.396999
IT-2024678,Cybersecurity,Manufacturing,SG,Time & Materials,82671,425,6,14.01,7.0,High,Net 30,2025-04-07 00:04:08.396999
IT-2024679,System Integration,Government,CA,Support Contract,27058,204,5,8.04,13.0,High,Monthly in Advance,2025-06-08 00:04:08.396999
IT-2024680,Mobile Development,E-commerce,SG,Time & Materials,29881,236,6,13.04,7.0,High,Net 30,2024-12-03 00:04:08.396999
IT-2024681,Software Development,Education,AU,Support Contract,30888,176,3,13.28,10.0,High,Monthly in Advance,2025-06-18 00:04:08.396999
IT-2024682,Web Development,Healthcare,AU,Support Contract,19267,151,2,8.65,10.0,High,Monthly in Advance,2025-01-27 00:04:08.396999
IT-2024683,Software Development,Manufacturing,AU,Fixed Price,8200,50,1,0.0,10.0,Medium,"50% Advance, 50% on Completion",2025-08-25 00:04:08.396999
IT-2024684,System Integration,Government,CA,Fixed Price,2575,25,1,0.0,13.0,High,"50% Advance, 50% on Completion",2025-01-17 00:04:08.396999
IT-2024685,DevOps Services,Manufacturing,US,Support Contract,19953,150,2,0.0,8.5,High,Monthly in Advance,2025-08-13 00:04:08.396999
IT-2024686,Network Infrastructure,Government,UK,Support Contract,33393,257,6,14.18,20.0,High,Monthly in Advance,2025-07-15 00:04:08.396999
IT-2024687,DevOps Services,Manufacturing,US,Time & Materials,33869,272,5,13.36,8.5,High,Net 30,2024-10-22 00:04:08.396999
IT-2024688,Web Development,Government,UK,Time & Materials,20893,181,2,11.12,20.0,High,Net 30,2024-11-16 00:04:08.396999
IT-2024689,Cloud Services,Manufacturing,SG,Retainer,24690,148,3,14.74,7.0,High,Net 30,2025-01-20 00:04:08.396999
IT-2024690,Mobile Development,Government,SG,Fixed Price,1280,10,1,0.0,7.0,Low,"50% Advance, 50% on Completion",2024-12-14 00:04:08.396999
IT-2024691,Database Management,Government,US,Fixed Price,10636,86,2,0.0,8.5,Medium,"50% Advance, 50% on Completion",2025-05-06 00:04:08.396999
IT-2024692,IT Consulting,Healthcare,SG,Time & Materials,49865,230,3,9.63,7.0,High,Net 30,2025-01-24 00:04:08.396999
IT-2024693,AI/ML Solutions,Healthcare,AU,Fixed Price,13380,114,2,8.95,10.0,Medium,"50% Advance, 50% on Completion",2024-11-03 00:04:08.396999
IT-2024694,Cloud Services,Healthcare,SG,Retainer,35175,175,2,10.56,7.0,High,Net 30,2024-11-15 00:04:08.396999
IT-2024695,Data Analytics,Education,AU,Support Contract,47538,382,6,11.17,10.0,High,Monthly in Advance,2025-07-30 00:04:08.396999
IT-2024696,Network Infrastructure,Healthcare,AU,Retainer,2438,23,1,0.0,10.0,Low,Net 30,2025-04-07 00:04:08.396999
IT-2024697,System Integration,Education,AU,Time & Materials,27259,208,4,14.86,10.0,High,Net 30,2025-04-06 00:04:08.396999
IT-2024698,Network Infrastructure,Healthcare,DE,Retainer,30933,260,6,14.58,19.0,High,Net 30,2025-03-28 00:04:08.396999
IT-2024699,Software Development,Healthcare,AU,Time & Materials,30972,158,3,14.64,10.0,High,Net 30,2024-09-26 00:04:08.396999
IT-2024700,Cloud Services,Education,AU,Retainer,16830,90,1,0.0,10.0,High,Net 30,2025-05-15 00:04:08.396999
IT-2024701,Network Infrastructure,E-commerce,CA,Time & Materials,37291,307,6,10.0,13.0,High,Net 30,2025-03-24 00:04:08.396999
IT-2024702,Cybersecurity,Healthcare,AU,Retainer,53348,282,6,13.52,10.0,High,Net 30,2025-05-11 00:04:08.396999
IT-2024703,Data Analytics,Education,AU,Retainer,7004,68,1,0.0,10.0,Low,Net 30,2024-10-06 00:04:08.396999
IT-2024704,Cloud Services,Education,CA,Support Contract,23327,169,3,12.04,13.0,High,Monthly in Advance,2025-03-21 00:04:08.396999
IT-2024705,Cybersecurity,Manufacturing,UK,Support Contract,36890,157,4,9.16,20.0,High,Monthly in Advance,2025-09-22 00:04:08.396999
IT-2024706,Cloud Services,E-commerce,AU,Retainer,5324,44,1,0.0,10.0,Low,Net 30,2025-01-29 00:04:08.396999
IT-2024707,Database Management,Manufacturing,US,Retainer,40585,297,5,11.88,8.5,High,Net 30,2024-09-29 00:04:08.396999
IT-2024708,Software Development,Government,UK,Support Contract,33773,168,5,8.41,20.0,High,Monthly in Advance,2025-08-15 00:04:08.396999
IT-2024709,IT Consulting,Manufacturing,DE,Fixed Price,74221,338,6,13.13,19.0,High,"50% Advance, 50% on Completion",2024-12-18 00:04:08.396999
IT-2024710,AI/ML Solutions,Healthcare,SG,Time & Materials,4875,39,1,0.0,7.0,Low,Net 30,2025-02-03 00:04:08.396999
IT-2024711,System Integration,Government,AU,Support Contract,23416,198,3,14.45,10.0,High,Monthly in Advance,2025-04-14 00:04:08.396999
IT-2024712,Software Development,E-commerce,UK,Retainer,47913,270,6,14.85,20.0,High,Net 30,2025-05-09 00:04:08.396999
IT-2024713,DevOps Services,Finance,DE,Fixed Price,31693,269,4,13.51,19.0,High,"50% Advance, 50% on Completion",2025-01-02 00:04:08.396999
IT-2024714,Network Infrastructure,Healthcare,AU,Fixed Price,35842,287,6,14.97,10.0,High,"50% Advance, 50% on Completion",2025-01-30 00:04:08.396999
IT-2024715,Web Development,Government,US,Retainer,49251,382,6,9.47,8.5,High,Net 30,2024-09-23 00:04:08.396999
IT-2024716,System Integration,Manufacturing,AU,Support Contract,27720,221,5,9.0,10.0,High,Monthly in Advance,2025-02-21 00:04:08.396999
IT-2024717,AI/ML Solutions,E-commerce,SG,Fixed Price,26147,216,6,10.59,7.0,High,"50% Advance, 50% on Completion",2024-12-23 00:04:08.396999
IT-2024718,System Integration,E-commerce,US,Support Contract,27116,214,3,9.15,8.5,High,Monthly in Advance,2024-11-05 00:04:08.396999
IT-2024719,Cloud Services,Education,CA,Fixed Price,1572,12,1,0.0,13.0,Low,"50% Advance, 50% on Completion",2025-05-09 00:04:08.396999
IT-2024720,Data Analytics,Healthcare,CA,Time & Materials,24715,206,4,10.77,13.0,High,Net 30,2025-09-15 00:04:08.396999
IT-2024721,Network Infrastructure,E-commerce,AU,Time & Materials,20313,140,2,8.98,10.0,High,Net 30,2024-09-23 00:04:08.396999
IT-2024722,System Integration,Finance,US,Support Contract,37850,286,5,12.57,8.5,High,Monthly in Advance,2025-05-12 00:04:08.396999
IT-2024723,AI/ML Solutions,Finance,SG,Time & Materials,14304,96,1,5.33,7.0,Medium,Net 30,2024-10-19 00:04:08.396999
IT-2024724,Database Management,Healthcare,UK,Fixed Price,24696,182,4,11.75,20.0,High,"50% Advance, 50% on Completion",2025-08-16 00:04:08.396999
IT-2024725,Mobile Development,Finance,CA,Retainer,34914,265,5,11.0,13.0,High,Net 30,2025-08-21 00:04:08.396999
IT-2024726,IT Consulting,Education,AU,Support Contract,27002,128,2,13.94,10.0,High,Monthly in Advance,2025-04-22 00:04:08.396999
